app_name,has_ad,type2_detected,type2_features,type3_detected,type3_features,type4_detected,type4_features,type5_detected,type5_features,type6_detected,type6_features,analysis_date
8B77E466983842999C7EC6BF3E14CC73D7878A4B61630AAAA08E8F5EE39D3023.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8B9E00FFD6CB9AAC763C31D2872D5374295CB6E44DD25B91B3F5621FF66A1BE0.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8BAA40016D0CED1B0A94BF16BC09A51941ECC3C904CA7A012EBD718537F6A939.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8BDA43BABC233C5CB318007340555FB011D99BC429119810B818E1A6506F908F.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8C0DD9E16DD7343CEB03934A6B561CBBCEE4E5E3BCB8B6690C7F39F3B64128DD.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
7FD177D686E511CEEC5E1922563FB23D6401E7101E08AD35C5E3A37614421839.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:40
84AEB3FA43D9591305709AFA95481CEBE4DF0FB2C4349143E3737F9DDFE3C29E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8C7C3D5CAEAEBC168180B700DAB3C9812C7EADA52C299CC1E56BCECFEB5DC03A.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8C9B467CC0EB2EF7B86669FB6F7E25B9E78800C3B4AF5C5B9A466A0DFA7B4031.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8CBB701FE19ED7A96DC755DD6BBB63AECAF1CCD7154F7A6C5B6255CE9764E3BA.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8D8461F418189B7E066E89DDE034610B96496F1284A1DE1906147155D47BD71F.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8DE347CC2CDF29DE9D54A638819F7EF32E4CF6DE045AF3CB36E6E4F01F01755B.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8E28DA67191D26FA1BE68273CC2E4C3F274980061880851F2A5B53D865C88DF8.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8E7891A56CDCECDF1B0860518E6E69760F3DC12F6BEE870C92DF3EFDD947C8EA.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
8F9B878CCBDBC9BC037EB3D2E3F5EE88E87D5E304D3CFF842FB810AFCD5A8B30.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
9028C535ABE2ED40FD87A3CD926A3CC4F93ADD4A3F18245E63788EFFE21A0788.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
91BFAED1588FCF082087164EBAC8EE1FD16CE079433816B3CC6F7394F57D8529.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
916ED41F72F8D0C7A13483943BC36D8465EC01336332CD2FE4FBD92AE7AA1481.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
92178DD475B7E89454CC30126FF569886BE09D20FC57810D1069D17982AC984C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
90E4CE416721ADEFFDB0637723E2BF9BE46382640D040827171EC69932D4B8C2.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:41
92A37B03D04D542E95458FC3135F86FC7DC74823AFAA1697F1DB574DA1332314.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
93747CB4DB1A6C74B6AC777D70F6827381C6E6787D92D6917FEBE382CDC7CA6C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
965947809DF967343243DA981D994279AFCB8ED16004CA906B797FE73AA1B968.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
952A856E3F29AA3F36D3A572CD08E1962C289D80041D3551A6A770FDF79A7D80.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
978F8E5FCF98E48C6DB1BE82BD7B80255DDD49F6DFC072F9AF2DABC5272E3289.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
97DDEF2BE39F18EA2F9265F957CFB7A9585975E1350A680B92F7005F89E1A976.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
937C4BE0100BD40892004C8FB932B42E8F34102C71B67A52EC210BE25AE648C6.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:42
983A9D6F38C79CA4008FEB1533000FABD9E8148A3E72A804982F8EAE368A991F.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9A6B1281244992EB1B76EF3016A31D5A37A04F8422D86FB0A17D202B6522F5C7.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
989FF38E8FFAFA0592989CA2C784893711339748E1F0D6C6BACCE30307FB700F.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9C211219C64DF20B43C557E7573E0BE2005C7674BFFDFDA5966135B4F766AB8B.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9C73B1D38F0F946B7B2FF36C49937DD821A76123BEFBBEFEF3996FEC26839368.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9E26517449BFD40AB99E31568CEBA9E8A242ECC4571385CF43C74D4DA456811C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9E2A698C12AE37E1BB737C419F1271461235064791B01B642349FA307DC6490D.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9FC6ADC9DE64A4B9002312D5C91ED604026660A0FAA037FEC9DD601560D2DABC.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A1F54435A67C6B05B998758E94AD5C174BE843FC01CD8CDF6B166D6D95CBDE51.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A278C11CF561D603B308FCA83DC97384AF2A8B8E6CAB3F646ACA55E6A0B30688.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A2BA7C4768EE64806BE87804E6E5C0AC96976E137A51EE0B7607BE11AB2F2B17.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A32BA0CB0BEA45464CAB91037F63155B8A586C7E8676A879366A94E5F1BB09E9.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A34217725BEAD27E0D5B8AFB86E7595DE725656B71939410619EA9B38F4556A0.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A41729D585FE425F4877CC5E090919226E453FE73C55D28B31DF19881C06F796.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A439B6300A00D4CEC24FD0CCF55DB44A8FD7F5CD206B95BF20748CCDBED20B8D.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A4585B9C0F63D490EE4729AC4B67B966F1ABDB23A2CDAC42647F99F031D315D2.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A5381F5D7AE227C66CD44FA507330FFFD9F3625E01457EAF62C04412BAF33533.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A63A2E465E4D5302CF8D6D497FD1CA8B6313A659498BACB3ED9AD2C2CBAFF669.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A66A4876C79ABEF02C7BD7C39DCB31C4CAFCCAC8FB2E586FC4C2343EA65AD1A5.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A70E35611411B3FA026CB0D4AFC451321E09CDE64174F7512C52FE5B26575E5C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A713D9466170146E7D8EDECE56A0E8B11BF64AF8464481C0416B12039E3850CD.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A743B420493A8302C6B2901E0D1B3702187E5C5E0CE32EBC84517B4E178DF4AA.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A79C72B78F63107A2A82B228051047D7185C5CB5587E5E1E05535EB7A596077C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A7F37211D8302DFBCEEEDF96E8719BD36366540A008D0BE2DFE16E7D7F27E4B1.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A862495D8749D0F1D0C4F5BA554AB7CE771F8C4F94822DE13AC61AAED5CDA5F2.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A92CA71C4CDD97414F0A6A77065B4891C48E0E5E7925CD182A329CFC50424196.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
9F2DB0352A023648159EB7E50FB7A6A4987200E405B9BA14B8B11B9C47229761.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A0D6CFC863EC7C7CD01B013CC4827CACE444A6984BB9AD87F6FBCF70C3165F0C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
A9AD1B82644D19B49922B4543C405D0DBEEAD326D25FCCF9E88FB7D19ABCB17E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
AC42C638DCBBCD9E945AE402A4CA9177758F35DB331E87E5F46DEFADC7F39AE4.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
AD9E935FB45929AAA3B993F23E9444DBFADA5C85A8590973BCA954917513ECCB.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
AD66868980E572392F67EE520CD24D11E4C9A8737B439A9DA8A662DC640334AE.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
AC9C1D122EFA9AC7AF94E6B6B39CAA006988E50E5DD7DEFC104A903E071E3EE8.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:43
AE66EC3A56C02B23A7AAB9C8B1B1B5FD7DBF97B9988941D2F5F901D8BDB11CD5.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
AEA45059B387905EE746081AF33C9002EE2028A500FA1000C57FD9EDB045283C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
air.com.blogspot.kruphimpha.ebook31,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
air.com.imi.SecretsofMentalMath,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
AE104948BC5F1D925C176C356EC6D46456A0569634FBB1240A37CEE49D935A7B.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
air.KNA.SCIP6,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
air.ThailLearning,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
air.xfapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
air.com.ohnoo.tormentum.free,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
AFEE4222D64E9168AAAE265C4440969679A325D5E5BF7F517B577DD011D28E12.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
app_ff4b1db8,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
app.rosario.it,False,False,,False,,False,,False,,False,,2025-10-19 17:11:44
au.com.fortix.fortixforms,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
appinventor.ai_kayipkayik.Maps,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
app_ff96a50c,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
au.com.meandu.tagmanageapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
au.com.meandu.orderapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
au.com.horizon.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
B00BEEDE7B1283536936775E60DCC8B4FF9CE69BF648909ED6512D1E4EC06B70.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
B309A9FD85907EC2E380A71F44A82FC525A68B74D4C4BACF0089CDAEC7218B56.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
B02FDF5B1640F41263BD921A93E2E4C1E58A9F71FBFF228EC08E69B7E89D56F9.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
B0D8120CD570BEC74417725BA1F8ABA5AC0F181EA289C6C43B5FDC173FD87F1C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:45
B3BFE4871F19F5ED88BE256FB8E8C1E28595F63A9AC5C8167C37D44B5AEFF8E5.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B4703AEFB1AD7C6B85EEBCD5334EEB293A95B10904AC6C92AAEAFE375A24B2F6.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B3EB00C58715906763C5FFA7B5E126B748F93BF1BA7A8D450CCE46065BF16DA2.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B58E70FC915D8E1AF699783F0CF570A155B8BDB4F26A9CC9660AF1D6631CEDEA.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B5B12CC76E5A3F5EBEEB05DE12EC2C87D226A1FAF10588B363F695DA3BF70FE0.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B5B5B670CCA22171D367B1C61BF1D74E2E069E1C05741AFCDDCF2C00B4B989B4.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B6619D7BF6705A335D2B96AF8335DAD3AB9A192086EE157CDB5270DE582FED00.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B817ECE99BB959EEF8844CB4C4D2600E69D51B1999A19BFDF58A60346673687E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
B80509879072451742AC62F81DD5F498CD5381F87A45671C0A1E7A30F0C58208.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
B799EF02B9A07FE5005B54E77B24AC67609AEFB0BE941F50E7BB1650786216F8.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:46
B85FFD1FACE7B32DC12326939F081CDF3B343B6BC25D7EFCD279077460CDC52B.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
B9AEE5F576B92248290BD24F31544C9CA1EF7AA406A9AAF5FE18C52CB4B3187E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
B90D9A9D4A8CAA02190EF22C889881ECD30908E24C3E314171ACAA337093FB37.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
be.bmid.itsme,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
be.cm.cmapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
be.nexuzhealth.mobile.mynexuz,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
barnasoba.calculadora,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
BCDD8DF7DEBFB5194909AA2EC49C207286679DFC02BB31A683BD549574441247.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:47
BEAB8B128F9A01B332C4C84E32910156B315AA8CFFE9BD78E535AA829178011C.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
biz.codespark.xcalendarapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
br.com.meliuz,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
C114B9FFF7DC7C093E710B27D18D26C84D2B963EA5EA91106242619CF4B0E502.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:48
C17731632CB1042BE09E49A0163D70CC9F91D64D4A718F30CAE9673A6E28BE90.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C2419CEF6A552CB7A2C04B66A76F2574C9495915040683F922BA845BF5A1B77E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C58A2FC6CDC1E6EC84E452BE7DC172296FF3CD6EA7A2A16580BD515E3D6A32CE.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C6020FF70872E81706683D8CD836187388E94F29097DEA48BBF1261C5F62C486.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C6AF21A227378695DC11E3950DDF50A313A1FA72D9166426CBE92C52FB42A162.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C6F83BF0B1BF091BA273443BC0AB23C8440A7F5DBE8C25FECDC1845599776669.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C74353ED1238C735F6188F7AC82EEA8BD0A3E50F4711C57AE499606CF0341871.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C392362727859DD859CC16F3E283A948B0D37BEA8D83E8B121710A11D8D4AB96.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:49
C8A4E59E9CFFC8AC780A3915C93F0F2D3FC724763A7B9BAA7134F172C275E488.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
C88F5B8B8D54F0A331F16C0E459198C2390D36AFB979C7F6DC66AC3950984C7E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
C925A7904159A3C4E6C6F35D0412B52D13ECA6201CF24F27A7D3F30E4C97BB1B.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
ca.mobile.explorer,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
ca.luckymobile,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
C9681F9471DBFE397CE7C54F70BD9AD1D4F5A1D7B0FFBB63833C6A93B6CF7FD5.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
ca.niagaracollege.ncmobile,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
CB3356FD3BFE81AFA1469EEC4486CC44A0E59393E43096FC2AF81BA8B2B36EBB.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
CC35E958814C050FCC6C72FB89862D06E8FAED20D2C135DA4D9AAAEF2D8E686E.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
CC8F8CE2854C20DB522CC2226D91EC0486D904E70E906D794E036EBAE02763CF.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
CD644B817EC2837DD6C6070EA914FC8D7B3FAAA29A0BBB6F71F339E2952F8531.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
CFDAC73C09084004DDFFD0F19657F990240AFB3045E07B7D0FDF400019C2E189.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
cn.motoon.reader,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
cl.colegium.SchoolNet_Mobile,False,False,,False,,False,,False,,False,,2025-10-19 17:11:50
com.ababank.abadigiguard,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
com.addsecure.addview,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
co.wordupapp.app,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
com.alpinverlag.www,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
com.bcp.bo.wallet,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
com.bancodebogota.bancamovil,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
com.anji.plus.crm,False,False,,False,,False,,False,,False,,2025-10-19 17:11:51
com.certifiedangusbeef.brandbuilder,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.beckhoff.tciotcommunicator,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.conferma.trippay,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.connectyourcare.mobile30,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.csg.cs.dnmb,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.cXY.aLGJV2jbl,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.cosmopayment,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.colanotes.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.downerGroup.DownerConnect,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.desn.cloudsmarttrip,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.divinglog.divelog,False,False,,False,,False,,False,,False,,2025-10-19 17:11:52
com.dunamu.exchange,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.dunamu.exchange.global,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.dvlathlete.tridot,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.drakeet.purewriter,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.dz.law,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.esylux.esycontrol,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.excean.parallelspace,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.ecolab.prepnprintflex,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.excelliance.multiaccounts,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.excelliance.multiaccount,False,False,,False,,False,,False,,False,,2025-10-19 17:11:53
com.facebook.lite,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.fic.buenovela,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.farmnet365.pflanzenbau,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.facemoji.lite.xiaomi.gp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.gogomath.app,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.gmosign.agree.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.gtarcade.eoa,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.ford.fordpasspro.eu,False,False,,False,,False,,False,,False,,2025-10-19 17:11:54
com.Haftey.awdeawarh,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.grupoavalpo.bancamovil,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.gympass,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.handcent.app.nextsms,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.harmonsgrocery.harmons,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.harborfreight.app,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.hmg.hmgDr,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.hidglobal.pacs.readermanager,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.inorprocess.inorconnect,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.haraj.souq.Saudi_Cars,False,False,,False,,False,,False,,False,,2025-10-19 17:11:55
com.ismart.XF_InoSmart,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.ing.expenses,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.kabam.evd,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.kfcaus.ordering,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.kddi.kcideco,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.joyreading.wehear,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.loftytechnologies.loftyparentapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.lloyds.ccdm,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.mcbmu.juice,False,False,,False,,False,,False,,False,,2025-10-19 17:11:56
com.mhussain96.youhelp.pro,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.nordic_it.mark5.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.melissa.lookupsmobileapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.mobilestudio.mycreditmanager,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.nttdocomo.keitai.payment,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.paytronix.client.android.app.andysfrozencustard,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.pbjtv.family,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.pagerduty.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.phonecastsolutions.bzreisadvies,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.playwaze.activewestminster,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.nordstrom.rack.app,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.raigo.itivaplus,False,False,,False,,False,,False,,False,,2025-10-19 17:11:57
com.realtyme.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.ramdor,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.read.goodnovel,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.repair.photopay,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.sabaza.sabazaapp,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.saltanera.hadits,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.schneiderelectric.industrialdevice,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.softegg.IDHA,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.siyangxunfei.chenyang.sharetrack,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.spacecityweather.scw,False,False,,False,,False,,False,,False,,2025-10-19 17:11:58
com.spectraqest.qf,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.sproutsocial.android,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.superspincoinappy.app,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.srpnet.wits.srpwater,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.tmon,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.tiqiaa.remote,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.uc.vmate,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.uc.vmlite,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.velocityehs.velocityehs,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.tmr.checkrego,False,False,,False,,False,,False,,False,,2025-10-19 17:11:59
com.unionpersonal.up,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.wemoneymobile,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.westernhealth.mywha,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.vsourz.travelup,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.vson.smarthome,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.xlingenieria.unifilar,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.yc.loanbox,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.xlingenieria.altatension,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.yc.genwebapk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.zenshifts.guardhouse,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
com.zong.customercare,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
com.ztrip,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
com.zhangzu.ccwan,False,False,,False,,False,,False,,False,,2025-10-19 17:12:00
D1EFC5B219809C12C910930F4CC144AD8FB9561D55F0FA5D97610CAD45B4EBF6.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
D07E05B041E6BE6807038079B2327AF32A5A39761714E831ED558952333C7799.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
D2180DDF62A5477A8298D439067CFF321D2E04230074A94F41279880A7393C62.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
D25898A07FBE87B55751CA1A7FEBABDDDD715DE59159ED12010A3911EF067DF2.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
D324B438D0CD03BFC52AC51A7099C4D960D28498D6711F3B992995976CD93203.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:01
D3539C1FEABD02DF2332BA92648EC209F0892080039685E84CF8AE39DD93E551.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D38F532F4FFE39BD44F3342DA444212FEBE361EB32B10C034EC6CDC592F745B4.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D533459E6D89D04222B51D5D3EE163F261499A7BD8749D9C8CF6DD51776E0064.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
D5C22D18BE895C47C0CF194CC72CE1D4D18265FA12E7FC655B54B41E5520BFF3.apk,False,False,,False,,False,,False,,False,,2025-10-19 17:12:02
